,REG_DATE,concept:name,AMOUNT_REQ
6513,2011-12-16 10:06:43.959000+01:00,193965,4000
6514,2011-12-16 10:27:58.827000+01:00,193968,17500
6515,2011-12-16 10:29:57.002000+01:00,193971,20000
6516,2011-12-16 10:35:17.639000+01:00,193974,10000
6517,2011-12-16 10:40:32.772000+01:00,193977,35000
6518,2011-12-16 10:45:03.230000+01:00,193980,34000
6519,2011-12-16 10:48:16.749000+01:00,193983,5000
6520,2011-12-16 11:13:12.562000+01:00,193986,1500
6521,2011-12-16 11:13:49.882000+01:00,193989,7500
6522,2011-12-16 11:32:18.486000+01:00,193992,13000
6523,2011-12-16 11:41:54.771000+01:00,193995,10000
6524,2011-12-16 11:43:29.237000+01:00,193998,5000
6525,2011-12-16 11:44:18.212000+01:00,194001,8000
6526,2011-12-16 11:46:03.209000+01:00,194004,1000
6527,2011-12-16 11:49:20.045000+01:00,194007,5000
6528,2011-12-16 12:12:11.675000+01:00,194010,25000
6529,2011-12-16 12:18:39.776000+01:00,194013,20000
6530,2011-12-16 12:43:00.752000+01:00,194016,10000
6531,2011-12-16 12:49:40.873000+01:00,194019,8000
6532,2011-12-16 12:56:41.163000+01:00,194022,10000
6533,2011-12-16 12:57:19.237000+01:00,194025,5000
6534,2011-12-16 12:58:34.214000+01:00,194028,5000
6535,2011-12-16 13:04:50.172000+01:00,194031,5000
6536,2011-12-16 13:23:39.203000+01:00,194034,25000
6537,2011-12-16 13:37:21.701000+01:00,194037,10000
6538,2011-12-16 13:44:02.203000+01:00,194040,7900
6539,2011-12-16 13:48:41.464000+01:00,194043,30000
6540,2011-12-16 13:49:54.558000+01:00,194046,10000
6541,2011-12-16 14:00:44.748000+01:00,194049,5000
6542,2011-12-16 14:12:49.012000+01:00,194052,14000
6543,2011-12-16 14:24:05.550000+01:00,194055,2500
6544,2011-12-16 14:33:27.475000+01:00,194058,5000
6545,2011-12-16 14:35:12.885000+01:00,194061,10000
6546,2011-12-16 14:37:36.873000+01:00,194064,1200
6547,2011-12-16 14:37:57.830000+01:00,194067,30000
6548,2011-12-16 14:38:14.127000+01:00,194070,2000
6549,2011-12-16 14:41:06.408000+01:00,194073,1000
6550,2011-12-16 14:45:27.260000+01:00,194076,5000
6551,2011-12-16 14:52:16.409000+01:00,194079,9000
6552,2011-12-16 15:01:55.103000+01:00,194082,300
6553,2011-12-16 15:18:46.674000+01:00,194085,10000
6554,2011-12-16 15:24:51.492000+01:00,194088,5000
6555,2011-12-16 15:48:49.155000+01:00,194091,12000
6556,2011-12-16 16:10:26.886000+01:00,194094,10000
6557,2011-12-16 16:13:50.699000+01:00,194097,5000
6558,2011-12-16 16:31:23.758000+01:00,194100,10000
6559,2011-12-16 16:42:34.734000+01:00,194103,31000
6560,2011-12-16 16:46:44.766000+01:00,194106,80000
6561,2011-12-16 16:50:43.771000+01:00,194109,2500
6562,2011-12-16 17:19:02.208000+01:00,194112,7000
6563,2011-12-16 17:21:06.747000+01:00,194115,3000
6564,2011-12-16 17:24:15.637000+01:00,194118,8000
6565,2011-12-16 17:57:29.410000+01:00,194121,16000
6566,2011-12-16 18:01:48.509000+01:00,194124,6500
6567,2011-12-16 19:06:08.608000+01:00,194127,20000
6568,2011-12-16 19:40:31.277000+01:00,194130,17500
6569,2011-12-16 19:44:41.605000+01:00,194133,750
6570,2011-12-16 19:52:52.985000+01:00,194136,22000
6571,2011-12-16 20:21:27.753000+01:00,194139,13631
6572,2011-12-16 20:48:08.142000+01:00,194142,6000
6573,2011-12-16 20:54:48.871000+01:00,194145,24759
6574,2011-12-16 21:03:56.952000+01:00,194148,2500
6575,2011-12-16 21:04:52.792000+01:00,194151,8000
6576,2011-12-16 21:45:51.145000+01:00,194154,5000
6577,2011-12-16 22:21:32.564000+01:00,194157,3000
6578,2011-12-16 22:53:56.677000+01:00,194160,2000
6579,2011-12-16 23:00:26.170000+01:00,194163,3200
6580,2011-12-16 23:32:27.808000+01:00,194166,6860
6581,2011-12-17 00:14:15.415000+01:00,194169,40000
6582,2011-12-17 08:36:15.746000+01:00,194179,5000
6583,2011-12-17 09:44:27.779000+01:00,194182,17000
6584,2011-12-17 11:03:23.451000+01:00,194185,4000
6585,2011-12-17 12:01:19.900000+01:00,194188,10000
6586,2011-12-17 12:05:12.375000+01:00,194191,35000
6587,2011-12-17 12:12:26.099000+01:00,194194,20000
6588,2011-12-17 12:41:35.314000+01:00,194197,15000
6589,2011-12-17 12:43:52.707000+01:00,194200,5000
6590,2011-12-17 12:49:14.643000+01:00,194203,5000
6591,2011-12-17 13:00:44.235000+01:00,194206,25000
6592,2011-12-17 13:15:08.325000+01:00,194209,12500
6593,2011-12-17 13:16:59.229000+01:00,194212,12487
6594,2011-12-17 14:14:36.985000+01:00,194215,14000
6595,2011-12-17 14:18:26.960000+01:00,194218,8000
6596,2011-12-17 14:21:11.172000+01:00,194221,14000
6597,2011-12-17 14:40:23.368000+01:00,194224,20000
6598,2011-12-17 15:15:49.181000+01:00,194227,18000
6599,2011-12-17 15:33:10.534000+01:00,194230,6000
6600,2011-12-17 15:41:10.952000+01:00,194233,15000
6601,2011-12-17 16:31:21.149000+01:00,194236,5000
6602,2011-12-17 16:32:00.859000+01:00,194239,7300
6603,2011-12-17 16:51:57.904000+01:00,194242,6000
6604,2011-12-17 17:52:02.218000+01:00,194245,3500
6605,2011-12-17 18:09:12.289000+01:00,194248,8000
6606,2011-12-17 18:11:01.736000+01:00,194251,7000
6607,2011-12-17 18:12:50.837000+01:00,194254,3500
6608,2011-12-17 19:01:54.807000+01:00,194257,5000
6609,2011-12-17 19:58:08.699000+01:00,194260,2500
6610,2011-12-17 20:03:48.496000+01:00,194263,6550
6611,2011-12-17 20:23:50.754000+01:00,194266,5000
6612,2011-12-17 20:27:01.241000+01:00,194269,6550
6613,2011-12-17 20:37:38.793000+01:00,194272,15000
6614,2011-12-17 20:43:01.961000+01:00,194275,15000
6615,2011-12-17 20:47:57.633000+01:00,194278,9000
6616,2011-12-17 21:15:07.658000+01:00,194281,27500
6617,2011-12-17 22:06:41.193000+01:00,194284,50000
6618,2011-12-17 22:12:57.618000+01:00,194287,13000
6619,2011-12-17 22:47:06.923000+01:00,194290,7500
6620,2011-12-18 03:17:24.499000+01:00,194293,25000
6621,2011-12-18 09:59:52.981000+01:00,194296,10000
6622,2011-12-18 10:29:01.822000+01:00,194299,20000
6623,2011-12-18 10:30:38.162000+01:00,194302,15000
6624,2011-12-18 10:59:43.986000+01:00,194305,10000
6625,2011-12-18 12:58:09.054000+01:00,194308,22500
6626,2011-12-18 13:30:11.800000+01:00,194311,7000
6627,2011-12-18 13:57:00.426000+01:00,194314,5000
6628,2011-12-18 14:58:58.847000+01:00,194317,8000
6629,2011-12-18 15:13:41.879000+01:00,194320,8000
6630,2011-12-18 15:19:50.667000+01:00,194323,15000
6631,2011-12-18 16:01:31.502000+01:00,194326,30000
6632,2011-12-18 16:03:13.395000+01:00,194329,30000
6633,2011-12-18 16:05:36.492000+01:00,194332,6500
6634,2011-12-18 16:21:55.897000+01:00,194335,22500
6635,2011-12-18 16:59:50.563000+01:00,194338,20000
6636,2011-12-18 18:33:39.599000+01:00,194341,22000
6637,2011-12-18 18:35:16.905000+01:00,194344,10000
6638,2011-12-18 19:11:10.023000+01:00,194347,20000
6639,2011-12-18 20:18:32.961000+01:00,194350,2500
6640,2011-12-18 21:20:31.747000+01:00,194353,12500
6641,2011-12-18 21:24:16.629000+01:00,194356,4000
6642,2011-12-18 21:44:33.371000+01:00,194359,22000
6643,2011-12-18 22:05:50.401000+01:00,194362,5000
6644,2011-12-18 22:58:08.273000+01:00,194365,5000
6645,2011-12-19 00:57:29.827000+01:00,194368,10000
6646,2011-12-19 07:11:24.075000+01:00,194379,10000
6647,2011-12-19 08:56:42.331000+01:00,194382,23000
6648,2011-12-19 09:06:45.546000+01:00,194385,23000
6649,2011-12-19 09:41:31.248000+01:00,194388,6000
6650,2011-12-19 09:43:06.556000+01:00,194391,25000
6651,2011-12-19 09:49:29.645000+01:00,194394,3750
6652,2011-12-19 10:14:27.794000+01:00,194397,15000
6653,2011-12-19 10:34:48.393000+01:00,194400,6500
6654,2011-12-19 10:44:58.199000+01:00,194403,5000
6655,2011-12-19 10:47:15.963000+01:00,194406,6000
6656,2011-12-19 10:49:37.808000+01:00,194409,8000
6657,2011-12-19 10:53:03.109000+01:00,194412,30000
6658,2011-12-19 10:57:45.092000+01:00,194415,25000
6659,2011-12-19 10:59:59.975000+01:00,194418,8000
6660,2011-12-19 11:25:44.103000+01:00,194421,25000
6661,2011-12-19 11:42:07.483000+01:00,194424,30000
6662,2011-12-19 11:51:02.705000+01:00,194427,22000
6663,2011-12-19 11:56:47.064000+01:00,194430,8000
6664,2011-12-19 12:06:47.710000+01:00,194433,6000
6665,2011-12-19 12:42:50.084000+01:00,194436,6000
6666,2011-12-19 12:54:15.345000+01:00,194439,5000
6667,2011-12-19 13:05:02.995000+01:00,194442,25000
6668,2011-12-19 13:05:55.276000+01:00,194445,7500
6669,2011-12-19 13:40:20.709000+01:00,194448,11500
6670,2011-12-19 13:40:44.419000+01:00,194451,5000
6671,2011-12-19 13:48:48.012000+01:00,194454,20000
6672,2011-12-19 13:50:34.665000+01:00,194457,20000
6673,2011-12-19 13:57:16.853000+01:00,194460,40000
6674,2011-12-19 13:58:52.771000+01:00,194463,15000
6675,2011-12-19 14:07:12.959000+01:00,194466,99000
6676,2011-12-19 14:16:16.479000+01:00,194469,5000
6677,2011-12-19 14:31:11.705000+01:00,194472,30000
6678,2011-12-19 14:44:40.235000+01:00,194475,5000
6679,2011-12-19 14:53:24.230000+01:00,194478,5000
6680,2011-12-19 15:05:16.340000+01:00,194481,5000
6681,2011-12-19 15:18:30.565000+01:00,194484,22022
6682,2011-12-19 15:33:09.195000+01:00,194487,10000
6683,2011-12-19 15:39:51.851000+01:00,194490,26000
6684,2011-12-19 16:00:48.244000+01:00,194493,10000
6685,2011-12-19 16:17:03.910000+01:00,194496,20500
6686,2011-12-19 16:25:06.102000+01:00,194499,12500
6687,2011-12-19 16:26:18.194000+01:00,194502,16000
6688,2011-12-19 16:26:18.657000+01:00,194505,36765
6689,2011-12-19 16:54:20.466000+01:00,194508,15000
6690,2011-12-19 17:07:17.104000+01:00,194511,5000
6691,2011-12-19 17:13:03.029000+01:00,194514,15000
6692,2011-12-19 17:19:37.667000+01:00,194517,28750
6693,2011-12-19 17:35:41.291000+01:00,194520,17500
6694,2011-12-19 17:35:57.729000+01:00,194523,2500
6695,2011-12-19 17:46:59.378000+01:00,194526,8000
6696,2011-12-19 18:34:55.872000+01:00,194529,6000
6697,2011-12-19 18:45:56.087000+01:00,194532,10000
6698,2011-12-19 19:00:12.938000+01:00,194535,5000
6699,2011-12-19 19:14:13.863000+01:00,194538,5000
6700,2011-12-19 19:32:47.586000+01:00,194541,5500
6701,2011-12-19 19:42:25.162000+01:00,194544,7000
6702,2011-12-19 19:44:15.395000+01:00,194547,10000
6703,2011-12-19 20:35:26.961000+01:00,194550,5000
6704,2011-12-19 20:47:28.145000+01:00,194553,12000
6705,2011-12-19 20:55:30.155000+01:00,194556,7500
6706,2011-12-19 21:11:17.815000+01:00,194559,5000
6707,2011-12-19 21:15:48.503000+01:00,194562,25000
6708,2011-12-19 21:59:31.217000+01:00,194565,21500
6709,2011-12-19 22:24:33.041000+01:00,194568,15000
6710,2011-12-19 22:48:35.391000+01:00,194571,25000
6711,2011-12-19 22:55:16.450000+01:00,194574,17500
6712,2011-12-19 23:12:33.999000+01:00,194577,15000
6713,2011-12-20 00:08:15.882000+01:00,194580,3500
6714,2011-12-20 00:10:52.286000+01:00,194583,15500
6715,2011-12-20 03:41:10.230000+01:00,194586,5000
6716,2011-12-20 07:30:01.101000+01:00,194599,5000
6717,2011-12-20 08:13:21.888000+01:00,194602,10000
6718,2011-12-20 09:10:44.423000+01:00,194605,41500
6719,2011-12-20 09:18:03.850000+01:00,194608,20000
6720,2011-12-20 09:23:02.840000+01:00,194611,5000
6721,2011-12-20 09:44:30.030000+01:00,194614,7500
6722,2011-12-20 09:53:38.871000+01:00,194617,4000
6723,2011-12-20 10:33:49.558000+01:00,194620,7500
6724,2011-12-20 10:47:17.029000+01:00,194623,50000
6725,2011-12-20 10:47:37.190000+01:00,194626,4000
6726,2011-12-20 10:48:38.712000+01:00,194629,4000
6727,2011-12-20 10:50:22.534000+01:00,194632,15000
6728,2011-12-20 11:08:24.031000+01:00,194635,7500
6729,2011-12-20 11:08:42.578000+01:00,194638,10000
6730,2011-12-20 11:31:28.778000+01:00,194641,5000
6731,2011-12-20 11:35:13.866000+01:00,194644,30000
6732,2011-12-20 12:13:00.217000+01:00,194647,25000
6733,2011-12-20 12:20:11.171000+01:00,194650,10000
6734,2011-12-20 12:20:22.768000+01:00,194653,9000
6735,2011-12-20 12:21:12.977000+01:00,194656,10000
6736,2011-12-20 12:28:17.666000+01:00,194659,25000
6737,2011-12-20 12:39:15.054000+01:00,194662,500
6738,2011-12-20 12:48:54.939000+01:00,194665,5000
6739,2011-12-20 12:54:42.320000+01:00,194668,4000
6740,2011-12-20 13:24:03.945000+01:00,194671,6000
6741,2011-12-20 13:26:18.499000+01:00,194674,6000
6742,2011-12-20 13:36:32.788000+01:00,194677,10000
6743,2011-12-20 13:43:00.286000+01:00,194680,1300
6744,2011-12-20 13:46:12.895000+01:00,194683,4000
6745,2011-12-20 13:49:35.051000+01:00,194686,500
6746,2011-12-20 13:50:11.923000+01:00,194689,2000
6747,2011-12-20 13:52:23.958000+01:00,194692,15000
6748,2011-12-20 13:59:32.189000+01:00,194695,15000
6749,2011-12-20 14:38:58.737000+01:00,194698,12750
6750,2011-12-20 14:40:30.170000+01:00,194701,1200
6751,2011-12-20 14:42:24.837000+01:00,194704,5000
6752,2011-12-20 14:51:41.534000+01:00,194707,5000
6753,2011-12-20 15:00:04.514000+01:00,194710,8000
6754,2011-12-20 15:05:15.229000+01:00,194713,7000
6755,2011-12-20 15:05:48.763000+01:00,194716,2000
6756,2011-12-20 15:27:00.152000+01:00,194719,35000
6757,2011-12-20 15:56:05.609000+01:00,194722,20000
6758,2011-12-20 16:15:12.417000+01:00,194725,14000
6759,2011-12-20 16:18:00.171000+01:00,194728,13500
6760,2011-12-20 16:19:30.083000+01:00,194731,40000
6761,2011-12-20 16:55:41.266000+01:00,194734,3000
6762,2011-12-20 16:56:40.784000+01:00,194737,8000
6763,2011-12-20 17:56:21.423000+01:00,194740,10000
6764,2011-12-20 18:23:01.590000+01:00,194743,1000
6765,2011-12-20 18:32:41.769000+01:00,194746,5000
6766,2011-12-20 18:42:02.448000+01:00,194749,10000
6767,2011-12-20 19:04:59.358000+01:00,194752,8000
6768,2011-12-20 19:17:05.843000+01:00,194755,6000
6769,2011-12-20 19:23:43.688000+01:00,194758,16500
6770,2011-12-20 20:24:36.337000+01:00,194761,8000
6771,2011-12-20 20:35:05.546000+01:00,194764,5000
6772,2011-12-20 20:49:24.881000+01:00,194767,6000
6773,2011-12-20 20:55:04.149000+01:00,194770,8700
6774,2011-12-20 21:19:11.052000+01:00,194773,47500
6775,2011-12-20 21:24:02.693000+01:00,194776,13431
6776,2011-12-20 21:24:10.111000+01:00,194779,10000
6777,2011-12-20 21:51:11.925000+01:00,194782,600
6778,2011-12-20 21:51:36.371000+01:00,194785,6000
6779,2011-12-20 21:52:15.251000+01:00,194788,50000
6780,2011-12-20 21:55:08.130000+01:00,194791,5000
6781,2011-12-20 21:56:51.524000+01:00,194794,5000
6782,2011-12-20 21:57:24.429000+01:00,194797,24500
6783,2011-12-20 22:21:50.203000+01:00,194819,8000
6784,2011-12-20 22:33:25.390000+01:00,194822,6000
6785,2011-12-20 23:58:58.662000+01:00,194825,15000
6786,2011-12-21 00:45:41.377000+01:00,194828,5500
6787,2011-12-21 01:16:52.100000+01:00,194831,10000
6788,2011-12-21 01:23:42.267000+01:00,194834,18000
6789,2011-12-21 02:00:46.046000+01:00,194837,30000
6790,2011-12-21 07:19:13.136000+01:00,194859,26000
6791,2011-12-21 08:17:44.076000+01:00,194862,40000
6792,2011-12-21 08:41:45.624000+01:00,194865,40000
6793,2011-12-21 09:19:54.116000+01:00,194868,12000
6794,2011-12-21 09:29:38.388000+01:00,194871,35000
6795,2011-12-21 09:39:02.285000+01:00,194874,25000
6796,2011-12-21 09:43:18.371000+01:00,194877,2000
6797,2011-12-21 09:44:37.423000+01:00,194880,6500
6798,2011-12-21 09:50:29.540000+01:00,194883,5000
6799,2011-12-21 10:33:57.004000+01:00,194886,33000
6800,2011-12-21 10:45:06.509000+01:00,194889,16000
6801,2011-12-21 10:48:34.653000+01:00,194892,8000
6802,2011-12-21 10:51:26.762000+01:00,194895,7000
6803,2011-12-21 11:06:58.920000+01:00,194898,10000
6804,2011-12-21 11:19:00.863000+01:00,194901,10000
6805,2011-12-21 11:25:32.676000+01:00,194904,25000
6806,2011-12-21 11:34:24.903000+01:00,194907,15000
6807,2011-12-21 11:34:42.099000+01:00,194910,35000
6808,2011-12-21 11:38:12.054000+01:00,194913,20000
6809,2011-12-21 11:54:20.142000+01:00,194916,30000
6810,2011-12-21 12:06:00.788000+01:00,194919,10000
6811,2011-12-21 12:48:52.132000+01:00,194922,10000
6812,2011-12-21 12:57:30.877000+01:00,194925,16000
6813,2011-12-21 13:16:16.163000+01:00,194928,10000
6814,2011-12-21 13:25:59.091000+01:00,194931,35000
6815,2011-12-21 14:09:20.320000+01:00,194934,5000
6816,2011-12-21 14:42:17.285000+01:00,194937,51000
6817,2011-12-21 14:43:44.853000+01:00,194940,5000
6818,2011-12-21 14:58:06.630000+01:00,194943,20000
6819,2011-12-21 15:01:04.371000+01:00,194946,20000
6820,2011-12-21 15:01:48.844000+01:00,194949,20000
6821,2011-12-21 15:10:07.870000+01:00,194952,5000
6822,2011-12-21 15:22:00.863000+01:00,194955,30000
6823,2011-12-21 15:25:08.496000+01:00,194958,10000
6824,2011-12-21 15:44:55.328000+01:00,194961,6000
6825,2011-12-21 15:45:46.050000+01:00,194964,5000
6826,2011-12-21 17:19:48.362000+01:00,194967,5000
6827,2011-12-21 17:31:10.623000+01:00,194970,10000
6828,2011-12-21 18:09:24.247000+01:00,194973,11000
6829,2011-12-21 18:10:35.285000+01:00,194976,15000
6830,2011-12-21 18:22:43.594000+01:00,194979,20000
6831,2011-12-21 18:26:15.173000+01:00,194982,14000
6832,2011-12-21 18:35:03.527000+01:00,194985,7500
6833,2011-12-21 19:03:50.176000+01:00,194988,10000
6834,2011-12-21 19:06:00.137000+01:00,194991,29000
6835,2011-12-21 19:07:40.472000+01:00,194994,5000
6836,2011-12-21 19:12:16.448000+01:00,194997,7962
6837,2011-12-21 19:21:47.406000+01:00,195000,6112
6838,2011-12-21 19:25:10.481000+01:00,195003,7000
6839,2011-12-21 19:34:02.359000+01:00,195006,21000
6840,2011-12-21 19:39:23.349000+01:00,195009,15000
6841,2011-12-21 19:53:52.933000+01:00,195012,5000
6842,2011-12-21 20:03:06.310000+01:00,195015,10000
6843,2011-12-21 20:19:19.437000+01:00,195018,10500
6844,2011-12-21 20:27:41.270000+01:00,195021,15000
6845,2011-12-21 20:28:01.601000+01:00,195024,16000
6846,2011-12-21 20:56:47.451000+01:00,195027,10000
6847,2011-12-21 20:57:39.621000+01:00,195030,10000
6848,2011-12-21 20:57:52.970000+01:00,195033,8000
6849,2011-12-21 21:02:54.839000+01:00,195036,25000
6850,2011-12-21 21:19:17.873000+01:00,195039,30000
6851,2011-12-21 21:24:23.559000+01:00,195042,15000
6852,2011-12-21 21:25:35.221000+01:00,195045,45000
6853,2011-12-21 21:44:31.065000+01:00,195048,7000
6854,2011-12-21 21:48:13.895000+01:00,195051,17000
6855,2011-12-21 21:55:32.884000+01:00,195054,17000
6856,2011-12-21 21:57:03.171000+01:00,195057,20000
6857,2011-12-21 23:17:19.372000+01:00,195060,4000
6858,2011-12-21 23:21:59.432000+01:00,195063,15000
6859,2011-12-22 00:21:08.330000+01:00,195066,9620
6860,2011-12-22 01:58:15.308000+01:00,195069,27000
6861,2011-12-22 09:17:40.408000+01:00,195079,1500
6862,2011-12-22 09:25:12.813000+01:00,195082,10000
6863,2011-12-22 09:58:03.164000+01:00,195085,26000
6864,2011-12-22 09:58:31.552000+01:00,195088,30000
6865,2011-12-22 10:29:34.422000+01:00,195091,15000
6866,2011-12-22 10:37:31.797000+01:00,195094,20000
6867,2011-12-22 10:54:26.460000+01:00,195097,25000
6868,2011-12-22 10:59:16.178000+01:00,195100,800
6869,2011-12-22 11:43:03.580000+01:00,195103,25000
6870,2011-12-22 11:58:20.990000+01:00,195106,6500
6871,2011-12-22 11:58:35.155000+01:00,195109,12500
6872,2011-12-22 12:08:29.454000+01:00,195112,7000
6873,2011-12-22 12:24:10.364000+01:00,195115,15000
6874,2011-12-22 12:30:00.043000+01:00,195118,8000
6875,2011-12-22 13:32:48.650000+01:00,195121,1500
6876,2011-12-22 13:33:02.796000+01:00,195124,25000
6877,2011-12-22 13:51:45.529000+01:00,195127,50000
6878,2011-12-22 13:58:01.123000+01:00,195130,5000
6879,2011-12-22 14:07:58.551000+01:00,195133,10000
6880,2011-12-22 14:17:03.626000+01:00,195136,10000
6881,2011-12-22 14:24:22.056000+01:00,195139,25000
6882,2011-12-22 14:43:19.481000+01:00,195142,13500
6883,2011-12-22 14:55:49.219000+01:00,195145,10000
6884,2011-12-22 15:02:33.291000+01:00,195148,15000
6885,2011-12-22 15:06:20.377000+01:00,195151,15000
6886,2011-12-22 15:19:38.735000+01:00,195154,12500
6887,2011-12-22 15:41:52.337000+01:00,195157,9500
6888,2011-12-22 15:45:14.221000+01:00,195160,25000
6889,2011-12-22 15:51:07.457000+01:00,195163,25000
6890,2011-12-22 16:35:28.637000+01:00,195166,5000
6891,2011-12-22 16:39:17.237000+01:00,195169,6000
6892,2011-12-22 16:46:40.471000+01:00,195172,7000
6893,2011-12-22 16:52:20.498000+01:00,195175,5000
6894,2011-12-22 17:03:53.987000+01:00,195178,8500
6895,2011-12-22 17:28:08.646000+01:00,195181,2500
6896,2011-12-22 17:29:30.531000+01:00,195184,10000
6897,2011-12-22 17:40:47.346000+01:00,195187,50000
6898,2011-12-22 18:02:03.378000+01:00,195190,10000
6899,2011-12-22 18:07:48.571000+01:00,195193,7700
6900,2011-12-22 18:25:58.232000+01:00,195196,50000
6901,2011-12-22 18:27:51.252000+01:00,195199,5000
6902,2011-12-22 18:45:08.021000+01:00,195202,14000
6903,2011-12-22 18:45:19.441000+01:00,195205,500
6904,2011-12-22 19:14:51.184000+01:00,195208,11500
6905,2011-12-22 19:20:30.212000+01:00,195211,33000
6906,2011-12-22 19:43:08.602000+01:00,195214,10000
6907,2011-12-22 19:50:30.948000+01:00,195217,12000
6908,2011-12-22 20:08:48.285000+01:00,195220,5000
6909,2011-12-22 20:20:23.858000+01:00,195223,5000
6910,2011-12-22 20:25:25.991000+01:00,195226,41000
6911,2011-12-22 20:27:12.971000+01:00,195229,10000
6912,2011-12-22 20:42:26.614000+01:00,195232,50000
6913,2011-12-22 20:44:27.533000+01:00,195235,20000
6914,2011-12-22 20:52:39.414000+01:00,195238,30000
6915,2011-12-22 21:19:24.500000+01:00,195241,10000
6916,2011-12-22 21:36:32.479000+01:00,195244,15000
6917,2011-12-22 21:51:37.590000+01:00,195247,45000
6918,2011-12-22 22:01:38.344000+01:00,195250,5000
6919,2011-12-22 22:09:46.907000+01:00,195253,40000
6920,2011-12-22 22:22:21.201000+01:00,195256,5000
6921,2011-12-22 22:22:31.887000+01:00,195259,22000
6922,2011-12-22 22:25:42.575000+01:00,195262,25000
6923,2011-12-22 22:29:20.544000+01:00,195265,5000
6924,2011-12-22 22:29:44.077000+01:00,195268,15000
6925,2011-12-22 23:34:24.760000+01:00,195271,32000
6926,2011-12-22 23:56:05.180000+01:00,195274,10000
6927,2011-12-23 01:00:40.369000+01:00,195277,20000
6928,2011-12-23 01:07:15.483000+01:00,195280,1500
6929,2011-12-23 04:48:40.565000+01:00,195283,5000
6930,2011-12-23 10:06:54.151000+01:00,195299,15000
6931,2011-12-23 10:07:48.956000+01:00,195302,9200
6932,2011-12-23 10:30:25.109000+01:00,195305,12500
6933,2011-12-23 10:59:32.974000+01:00,195308,500
6934,2011-12-23 11:08:01.347000+01:00,195311,5000
6935,2011-12-23 11:08:18.582000+01:00,195314,2000
6936,2011-12-23 11:28:44.944000+01:00,195317,5000
6937,2011-12-23 11:49:10.302000+01:00,195320,1000
6938,2011-12-23 12:03:20.500000+01:00,195323,50000
6939,2011-12-23 12:15:47.454000+01:00,195326,5000
6940,2011-12-23 12:21:19.283000+01:00,195329,6000
6941,2011-12-23 12:26:33.806000+01:00,195332,5000
6942,2011-12-23 12:35:23.093000+01:00,195335,30000
6943,2011-12-23 12:41:22.689000+01:00,195338,62537
6944,2011-12-23 12:44:38.097000+01:00,195341,5000
6945,2011-12-23 12:47:20.249000+01:00,195344,5000
6946,2011-12-23 12:48:39.155000+01:00,195347,20000
6947,2011-12-23 12:58:27.943000+01:00,195350,3500
6948,2011-12-23 13:05:53.997000+01:00,195353,5000
6949,2011-12-23 13:44:16.197000+01:00,195356,10000
6950,2011-12-23 14:10:07.725000+01:00,195359,4000
6951,2011-12-23 14:24:38.600000+01:00,195362,5000
6952,2011-12-23 14:36:01.485000+01:00,195365,12500
6953,2011-12-23 14:37:15.819000+01:00,195368,3000
6954,2011-12-23 14:42:32.516000+01:00,195371,5121
6955,2011-12-23 14:42:54.097000+01:00,195374,10000
6956,2011-12-23 14:50:07.129000+01:00,195377,3000
6957,2011-12-23 16:13:56.180000+01:00,195380,8000
6958,2011-12-23 16:27:06.131000+01:00,195383,21000
6959,2011-12-23 16:50:40.778000+01:00,195386,8000
6960,2011-12-23 17:09:09.259000+01:00,195389,15000
6961,2011-12-23 17:09:57.692000+01:00,195392,5000
6962,2011-12-23 17:41:45.856000+01:00,195395,7800
6963,2011-12-23 17:52:33.043000+01:00,195398,5000
6964,2011-12-23 18:06:00.340000+01:00,195401,30000
6965,2011-12-23 19:15:22.268000+01:00,195404,26750
6966,2011-12-23 20:05:58.232000+01:00,195407,12000
6967,2011-12-23 20:27:14.423000+01:00,195410,31172
6968,2011-12-23 20:44:05.200000+01:00,195413,12000
6969,2011-12-23 20:49:52.943000+01:00,195416,15500
6970,2011-12-23 21:15:43.693000+01:00,195419,5000
6971,2011-12-23 21:21:51.770000+01:00,195422,40000
6972,2011-12-23 21:53:21.454000+01:00,195425,10000
6973,2011-12-23 22:08:35.673000+01:00,195428,8000
6974,2011-12-23 22:27:11.640000+01:00,195431,5000
6975,2011-12-23 22:28:37.453000+01:00,195434,14000
6976,2011-12-23 22:31:13.441000+01:00,195437,10000
6977,2011-12-23 22:40:00.196000+01:00,195440,8000
6978,2011-12-23 23:18:30.236000+01:00,195443,15000
6979,2011-12-24 00:03:46.962000+01:00,195446,25000
6980,2011-12-24 00:43:25.033000+01:00,195449,12000
6981,2011-12-24 06:16:04.839000+01:00,195452,5000
6982,2011-12-24 10:18:27.336000+01:00,195455,5000
6983,2011-12-24 10:22:35.547000+01:00,195458,45000
6984,2011-12-24 10:28:09.233000+01:00,195461,17425
6985,2011-12-24 10:30:08.284000+01:00,195464,12500
6986,2011-12-24 10:38:04.555000+01:00,195467,2500
6987,2011-12-24 10:39:50.339000+01:00,195470,5000
6988,2011-12-24 10:51:32.305000+01:00,195473,35000
6989,2011-12-24 10:55:30.636000+01:00,195476,15000
6990,2011-12-24 10:57:04.970000+01:00,195479,11442
6991,2011-12-24 10:58:52.647000+01:00,195482,17000
6992,2011-12-24 11:21:36.858000+01:00,195485,20000
6993,2011-12-24 12:41:10.811000+01:00,195488,1000
6994,2011-12-24 12:41:57.843000+01:00,195491,5000
